Le nombre de site (960 min)
201
Les sites 
20 78 73 7 53 83 12 68 56 72 14 42 46 10 68 52 81 16 21 41 4 38 15 51 61 56 17 33 62 5 63 68 16 55 30 20 25 39 75 65 45 54 2 46 47 3 96 97 37 46 26 57 62 94 9 19 76 87 56 81 64 99 57 65 70 26 4 4 81 89 49 23 27 51 5 37 42 76 29 28 17 75 23 52 74 47 45 64 72 67 44 72 68 94 58 87 52 11 76 0 29 86 96 70 76 35 95 7 49 80 42 97 59 5 63 47 15 5 95 100 3 76 80 44 79 72 13 78 84 54 90 37 85 33 82 84 64 18 42 98 8 51 21 98 85 94 87 9 46 19 95 96 63 74 33 89 84 3 24 66 77 99 100 92 4 55 4 23 29 89 69 60 8 90 48 13 50 92 6 70 74 37 81 67 39 90 53 29 60 67 77 50 51 6 37 73 15 87 63 68 64 
86 69 12 37 9 21 32 38 41 80 70 76 17 64 79 63 34 71 86 43 29 73 63 2 59 98 90 49 70 81 3 6 26 88 55 63 63 46 21 14 51 66 58 96 76 38 6 39 51 45 91 80 32 81 41 59 14 21 49 51 75 59 60 22 17 74 3 61 41 64 44 16 9 35 96 54 80 10 61 64 49 71 32 88 49 35 68 16 79 45 53 13 35 85 90 96 28 62 94 32 0 35 39 82 54 11 87 33 97 67 36 56 65 73 94 71 39 32 35 87 86 79 38 91 50 35 23 52 41 56 68 91 59 75 20 26 100 11 84 22 90 90 55 61 57 96 36 16 87 92 79 59 64 26 13 12 15 68 77 42 13 81 51 12 55 40 4 82 6 71 45 92 40 27 33 90 98 64 18 12 69 38 24 72 27 67 33 45 94 66 69 2 69 36 33 44 51 6 75 89 99 
66 25 20 90 59 15 39 77 91 64 95 16 32 10 62 80 25 38 17 96 20 38 85 59 17 57 78 58 72 81 24 9 28 72 6 37 48 5 12 48 59 11 12 5 85 69 13 39 24 72 49 29 5 90 62 32 85 55 80 57 32 53 53 39 37 7 33 76 23 27 85 21 68 2 76 95 68 44 93 57 61 20 85 100 10 79 96 49 71 96 39 83 24 25 21 97 86 93 18 8 83 0 58 6 97 25 15 90 43 8 19 76 63 5 84 78 4 54 89 32 60 75 26 101 66 3 9 35 47 70 57 93 2 54 44 77 66 89 32 96 8 17 78 93 71 35 67 58 101 34 41 23 59 64 62 22 52 59 68 25 11 98 69 14 43 95 74 36 88 37 8 2 60 7 34 73 8 91 66 13 66 61 98 89 9 72 51 39 83 63 86 43 6 14 72 95 81 40 8 37 70 
101 54 15 8 97 67 46 71 60 80 50 23 25 101 45 28 86 20 40 31 21 35 69 5 97 63 73 82 37 18 70 21 14 64 20 6 28 61 14 2 26 90 38 44 15 71 25 87 98 27 28 60 51 87 11 35 35 33 24 36 93 56 101 44 26 12 76 63 92 76 11 100 101 28 8 5 95 7 79 19 52 77 96 38 10 11 57 68 65 32 95 100 53 50 21 27 7 14 92 86 61 21 0 34 94 45 9 58 57 9 41 79 21 57 35 21 33 53 7 9 9 68 42 7 17 5 93 59 100 19 15 25 55 43 76 22 48 98 40 26 92 77 78 12 63 61 61 13 47 35 33 69 34 67 23 59 97 7 39 48 98 63 71 47 17 90 60 56 3 79 46 75 101 19 74 92 65 17 27 2 91 88 55 93 53 99 87 53 57 38 82 72 28 22 12 92 12 78 38 35 72 
11 39 79 20 88 40 6 40 79 29 19 14 56 61 16 8 72 36 101 48 5 54 21 10 51 47 87 32 83 49 43 53 91 21 52 61 94 42 63 86 73 78 78 52 39 83 14 38 8 78 2 67 72 14 23 80 95 100 81 97 45 23 97 45 95 91 40 8 83 79 50 90 15 51 89 36 46 21 4 79 8 76 46 22 100 12 37 27 77 22 27 42 76 7 88 61 30 55 92 100 78 75 12 0 35 63 45 40 47 32 22 63 79 39 80 21 55 79 75 94 50 13 47 5 5 85 20 79 5 66 52 78 11 90 32 45 71 63 94 90 80 38 10 71 75 67 39 55 11 91 42 93 94 10 90 52 15 88 78 53 48 71 8 22 14 48 26 36 99 47 77 35 4 32 30 54 57 94 81 14 23 52 5 101 57 33 84 52 10 94 65 62 26 86 80 40 75 101 99 5 29 
9 87 63 71 43 74 73 33 63 68 44 55 58 72 45 58 93 5 96 42 66 78 59 32 72 4 67 87 81 2 68 34 56 79 89 25 37 17 14 98 60 25 94 15 89 12 85 25 59 65 50 11 20 56 66 66 5 63 44 85 72 68 98 29 90 28 86 83 35 11 11 57 5 84 47 51 5 28 33 96 86 60 72 6 52 16 74 31 76 15 71 96 42 40 46 36 83 74 22 35 26 25 35 57 0 58 85 55 46 77 10 57 19 25 95 45 86 57 23 28 98 51 40 74 7 70 44 60 60 101 21 87 76 66 19 40 38 45 58 76 96 34 47 85 77 26 35 2 26 99 46 8 50 66 31 26 19 67 17 53 101 76 55 13 55 46 34 16 77 73 59 41 43 56 84 95 29 21 63 16 28 55 98 88 57 69 3 97 94 82 100 50 93 32 63 99 53 54 20 57 88 
16 28 38 20 94 45 32 62 44 48 3 84 76 47 56 30 85 85 45 12 60 5 60 24 6 23 57 96 46 89 44 48 97 60 3 21 8 15 56 25 89 26 95 82 22 38 44 18 44 25 60 34 100 96 82 72 20 13 17 75 45 22 9 13 79 64 20 59 67 57 90 61 17 65 84 98 74 33 7 41 35 19 37 26 82 14 58 54 35 53 48 9 19 41 59 50 80 16 21 62 62 60 7 35 76 0 35 4 68 26 2 26 38 66 36 41 47 50 69 16 27 41 63 40 72 33 60 4 70 80 67 75 53 46 19 83 74 41 67 33 95 13 28 25 53 59 93 75 42 36 18 22 32 43 41 95 45 23 97 42 59 44 52 36 77 45 13 56 83 23 91 51 15 8 14 83 87 18 32 29 68 29 91 43 86 92 73 17 38 29 93 45 57 63 6 46 46 32 2 54 87 
93 29 75 12 9 72 92 10 51 13 13 52 92 17 100 77 56 58 8 57 66 58 40 21 71 72 98 34 92 98 38 14 7 20 9 99 7 93 99 85 82 33 60 67 45 47 88 25 31 101 95 13 94 37 8 91 2 18 26 88 27 56 28 11 43 73 90 100 3 22 28 19 46 18 11 64 4 51 76 33 32 3 30 91 62 53 92 43 20 36 96 61 11 61 39 96 11 14 8 6 43 11 100 77 96 26 0 19 90 62 76 35 53 77 17 49 13 39 41 85 31 71 14 51 32 17 67 71 96 53 20 61 89 88 67 76 84 76 61 44 66 91 35 41 12 81 3 15 51 71 39 33 17 89 97 101 16 71 86 98 50 77 71 89 13 96 68 78 58 85 20 93 52 12 61 28 25 101 74 63 76 24 65 70 87 72 38 72 57 12 41 83 69 77 11 23 85 15 16 40 10 
47 75 95 36 82 7 4 18 80 85 52 53 3 71 86 37 55 88 83 74 96 47 83 24 92 6 51 27 59 70 90 67 15 37 32 79 64 93 38 13 62 12 75 69 84 54 47 19 30 42 95 80 86 85 18 77 7 86 96 50 6 15 52 90 74 21 51 88 63 86 76 99 72 95 46 80 78 98 59 36 65 50 87 5 79 26 4 58 67 33 70 39 64 66 86 63 7 17 101 72 75 22 83 92 16 90 17 0 62 6 88 26 21 51 40 51 94 7 41 52 25 53 82 36 15 36 35 45 10 44 69 29 99 86 2 100 20 57 51 88 72 46 99 87 28 96 52 58 100 15 21 74 75 44 67 31 29 73 13 62 15 61 44 65 52 82 3 7 78 20 36 42 75 95 92 91 32 75 74 76 101 44 48 50 27 52 21 28 30 7 39 52 86 22 13 19 70 45 93 64 52 
20 77 30 8 49 95 76 36 83 23 75 13 98 25 62 72 59 49 81 20 37 56 8 84 66 4 100 80 80 7 8 73 59 93 30 19 71 72 40 60 12 53 38 47 74 42 31 50 80 82 60 101 49 21 86 55 69 54 23 83 58 87 35 98 66 48 65 47 62 27 60 100 97 72 10 40 84 41 56 78 14 101 24 21 83 3 33 49 82 62 88 3 4 19 28 57 101 35 87 13 25 32 60 16 72 59 17 75 0 87 67 98 27 61 41 46 60 60 3 89 63 88 39 35 45 52 45 28 64 29 92 17 37 90 48 97 20 26 49 77 95 13 58 100 38 14 92 18 12 33 38 35 59 25 45 28 86 55 52 85 8 11 33 78 77 79 72 9 97 26 22 74 81 57 34 91 67 57 92 101 94 62 23 99 78 17 101 46 70 74 26 22 99 56 45 17 58 81 75 58 67 
14 18 30 13 36 27 47 9 98 45 88 11 67 29 97 20 95 35 36 34 98 14 62 86 33 25 22 16 34 26 75 70 2 99 24 2 70 81 12 14 59 100 55 10 4 66 10 29 75 11 3 77 71 30 37 10 37 87 80 94 84 9 56 82 67 76 77 101 23 11 82 73 23 95 98 87 32 72 73 69 73 34 7 68 48 40 96 25 8 53 24 48 52 15 73 3 44 89 72 37 6 70 41 46 27 73 28 72 13 0 93 28 50 19 63 95 71 65 41 25 59 30 49 51 38 14 23 69 38 31 82 67 49 42 10 17 69 59 78 10 73 46 64 18 62 46 56 29 23 33 54 4 73 23 49 82 18 24 56 24 12 49 99 78 27 11 20 42 64 23 15 88 30 37 81 71 80 92 73 30 51 40 18 40 14 71 17 10 4 58 46 88 87 35 98 63 59 28 99 53 53 
51 49 55 50 87 57 96 100 88 84 95 29 21 53 59 59 38 68 43 52 72 88 94 34 86 68 45 10 71 15 66 23 2 58 70 70 14 70 55 90 58 51 12 79 21 59 79 84 68 76 56 93 21 74 72 65 60 33 81 73 62 96 25 23 73 62 23 83 7 30 5 23 34 86 60 42 80 40 66 95 94 34 18 57 98 76 63 77 67 24 46 94 94 50 86 44 98 58 54 55 81 56 30 35 53 78 60 38 62 8 0 34 58 29 24 14 20 31 3 77 15 94 17 74 2 26 30 86 68 54 68 7 14 100 18 85 78 31 19 99 55 56 74 97 43 86 75 14 72 33 13 33 22 3 34 85 28 50 87 2 59 69 36 6 52 66 70 41 93 57 86 37 74 79 73 75 14 25 70 39 37 48 95 94 54 22 48 91 66 28 78 23 100 69 91 2 60 58 40 44 47 
43 84 12 8 93 21 56 65 98 10 10 5 23 90 76 14 20 55 88 73 3 7 58 54 87 17 50 70 12 78 77 94 74 62 64 41 10 33 41 79 84 86 59 34 57 47 89 63 65 68 7 61 39 42 78 73 74 33 81 25 33 98 100 93 57 87 25 13 22 97 37 100 4 95 42 82 93 76 12 88 4 27 82 33 68 84 27 21 20 60 29 47 11 77 82 13 85 84 66 59 21 56 61 5 57 44 79 37 96 54 74 0 82 39 76 15 43 63 14 31 66 45 80 58 56 16 14 32 78 20 53 76 44 64 4 45 24 14 30 97 11 90 13 6 51 13 72 85 71 8 70 14 51 64 40 63 55 13 57 100 11 8 36 72 42 20 22 100 89 88 7 96 71 86 9 8 90 12 87 88 87 4 68 66 68 19 23 22 5 82 26 52 49 76 72 59 82 20 40 22 71 
67 98 71 63 32 44 17 32 72 42 11 81 97 79 68 81 43 66 18 56 57 10 17 36 59 14 53 82 44 21 60 91 7 10 26 47 23 21 60 61 35 31 24 48 33 39 35 45 23 97 56 33 56 28 93 52 37 28 29 6 28 46 37 93 95 5 57 55 70 73 86 40 14 83 93 85 30 33 19 77 32 40 9 37 78 72 11 32 19 91 92 48 92 34 81 32 47 45 47 75 47 30 69 18 64 22 79 82 10 12 92 89 0 83 66 99 50 27 67 44 65 55 46 101 56 90 77 101 48 3 22 3 52 24 60 54 23 28 18 96 39 29 99 76 83 9 50 15 78 36 50 86 74 52 67 86 44 60 11 92 54 23 16 60 23 45 7 69 95 41 58 68 91 19 35 3 49 12 47 57 21 91 67 28 10 53 42 22 92 23 98 8 40 98 94 8 71 52 91 67 25 
92 42 85 16 46 84 62 45 15 79 53 42 25 86 43 35 36 57 13 96 12 47 18 71 26 63 25 8 18 26 88 40 43 71 19 36 43 3 12 27 17 40 28 71 22 64 70 18 35 94 79 40 57 44 6 2 75 8 6 45 85 31 79 5 88 77 78 90 9 2 2 44 75 58 28 95 20 3 66 85 68 82 96 41 82 52 7 6 47 74 39 92 65 63 53 92 13 76 14 98 9 12 76 60 14 47 59 14 97 81 95 20 85 0 72 29 18 59 90 94 45 83 81 64 73 12 93 44 92 79 64 99 82 18 93 78 56 53 56 72 101 62 100 99 40 94 4 93 53 89 91 95 69 91 6 53 37 77 69 73 58 31 31 95 101 70 66 90 82 9 59 53 51 84 74 56 15 90 7 73 28 31 21 40 86 36 40 47 86 34 42 4 83 61 6 101 89 62 75 33 28 
47 76 5 39 29 52 6 67 37 16 54 50 8 89 50 46 12 30 66 79 95 27 33 27 6 43 77 30 81 15 35 10 91 47 72 50 16 52 7 64 82 89 58 39 85 3 24 11 44 96 54 56 61 98 95 90 53 37 63 53 36 43 95 48 12 13 66 83 30 92 83 90 27 46 2 24 100 22 51 94 36 22 27 66 7 44 3 40 52 93 78 41 49 66 70 69 83 9 39 51 14 8 31 77 22 81 31 61 39 91 43 47 80 68 0 4 78 84 84 45 41 85 96 82 75 49 87 95 88 26 87 9 12 98 94 60 24 15 39 20 57 85 59 58 23 86 44 39 44 59 87 25 98 3 8 85 46 36 15 72 67 62 74 85 72 99 17 69 9 9 52 39 39 33 15 19 94 45 80 42 27 5 91 59 3 93 34 34 23 91 65 90 28 8 20 32 30 26 12 74 85 
18 52 94 64 43 96 74 61 64 85 70 50 41 89 73 38 81 22 15 45 49 42 67 42 101 69 65 83 61 58 37 71 6 65 24 80 7 30 7 80 54 99 82 34 88 68 9 73 90 76 78 68 19 33 48 10 99 73 93 26 53 76 16 72 65 37 49 27 72 72 6 66 29 39 18 30 10 65 4 5 52 40 79 13 80 87 33 8 80 40 31 80 62 69 52 20 83 78 26 54 83 27 54 77 53 19 11 6 78 19 83 46 8 99 85 0 66 99 67 100 11 15 43 36 55 41 34 71 17 87 90 87 79 94 81 15 16 44 72 2 65 95 48 40 36 47 36 73 6 22 43 29 31 72 78 42 37 90 40 93 5 3 2 25 85 101 49 21 20 50 81 51 11 13 28 30 90 17 61 58 79 76 8 93 71 80 92 54 71 17 51 33 9 84 73 29 81 18 67 14 47 
22 27 68 99 44 27 77 13 77 35 63 19 4 85 82 28 88 39 20 22 29 42 76 84 9 91 85 91 82 60 8 75 30 2 97 86 64 44 65 93 35 15 78 19 66 70 44 23 86 77 5 66 83 59 62 10 65 33 12 34 32 26 73 67 80 16 38 84 14 13 98 14 8 100 78 62 23 98 93 73 75 78 68 99 90 45 67 75 46 22 42 50 2 86 30 47 66 8 76 64 34 97 100 100 22 74 64 73 75 83 51 88 24 93 42 68 0 71 30 20 99 71 8 41 92 100 87 59 77 95 30 7 39 47 94 28 98 78 58 16 69 71 24 38 27 50 85 10 93 87 44 11 20 27 77 73 91 76 59 12 18 31 76 5 82 29 97 60 33 11 90 18 30 60 90 94 54 78 95 56 86 31 97 98 61 46 65 15 10 57 83 8 39 4 23 101 98 61 37 50 13 
58 96 60 53 4 69 32 47 24 79 87 66 81 81 100 82 73 92 18 46 49 60 45 70 84 58 48 87 12 22 33 23 46 26 70 63 20 79 17 64 60 30 71 34 83 92 101 95 43 11 51 83 59 39 74 58 30 17 94 91 71 63 21 44 39 58 79 3 80 82 7 15 11 39 83 58 46 49 101 88 49 37 6 76 42 99 71 26 15 12 34 31 20 30 34 82 98 43 21 66 4 3 76 94 36 34 24 5 18 13 72 65 34 42 70 53 11 0 96 80 93 76 57 78 80 89 9 3 78 14 49 19 52 82 7 60 72 7 18 39 91 64 98 18 26 99 80 55 47 30 50 74 16 20 38 94 62 72 16 81 8 21 2 83 43 35 56 12 38 99 92 5 21 86 4 83 74 2 20 54 64 57 91 82 38 12 39 79 92 101 5 22 35 82 78 29 43 57 99 8 7 
89 3 51 39 6 41 100 17 38 53 49 39 84 9 91 46 77 37 2 85 26 95 33 68 33 61 46 26 89 80 27 74 29 95 84 75 38 17 89 44 56 28 101 48 66 19 33 89 42 91 42 45 100 98 17 34 40 8 73 50 15 43 33 95 47 51 29 72 40 96 6 58 62 37 29 47 69 89 87 17 71 63 60 71 7 46 48 17 17 39 51 5 79 45 77 83 96 16 29 101 20 30 11 60 79 95 10 84 39 67 87 10 4 70 12 40 23 87 0 37 83 86 92 29 36 9 65 65 91 26 13 39 60 16 53 101 87 55 39 38 93 9 92 99 54 79 29 77 80 54 87 96 6 32 59 44 28 83 24 50 29 60 28 83 74 72 66 45 58 69 73 51 22 88 42 48 92 92 71 64 57 77 92 47 67 86 29 67 17 51 82 100 88 83 19 23 48 16 23 13 25 
72 19 78 44 86 61 74 22 34 15 50 99 90 47 20 101 32 101 34 16 69 71 78 42 35 93 20 72 35 84 20 75 101 86 78 37 13 33 20 93 52 41 31 90 76 28 90 96 9 43 93 88 17 39 38 74 35 59 22 78 69 94 50 89 59 65 36 74 76 2 66 15 48 36 35 93 43 67 10 33 70 96 75 63 44 14 36 45 100 89 45 96 94 99 92 57 12 5 25 23 59 76 61 98 67 49 30 86 59 12 39 82 31 40 78 35 48 80 100 0 78 41 45 100 2 33 81 37 49 62 23 12 66 47 72 90 88 79 84 79 57 99 34 26 87 42 69 37 67 53 55 100 20 86 93 27 46 46 74 92 13 11 3 52 66 47 56 13 12 47 4 33 95 32 86 62 19 11 15 45 52 45 69 46 19 18 59 33 68 43 78 11 46 68 65 24 97 48 16 77 95 
48 72 72 43 94 15 16 86 62 22 34 51 68 93 57 83 25 38 82 54 69 50 17 101 22 85 92 85 78 61 94 36 3 6 31 28 56 78 34 21 28 4 98 33 54 35 11 91 5 73 9 19 91 69 62 86 45 18 100 21 37 10 78 16 91 84 24 94 51 6 43 96 52 14 51 44 44 15 87 72 79 49 27 11 44 63 50 52 92 50 59 85 82 47 39 27 57 20 61 33 32 75 92 91 75 100 46 90 48 11 58 5 5 7 48 2 26 61 50 76 0 24 87 49 47 73 64 17 24 15 58 22 63 10 3 45 17 26 83 38 23 32 86 27 95 97 52 5 75 10 92 37 8 11 2 21 13 55 41 5 77 77 5 31 56 7 47 55 57 20 17 27 85 92 17 70 64 40 79 63 85 11 51 36 44 93 49 2 32 73 79 39 40 78 93 46 99 40 52 36 43 
82 29 24 67 50 39 34 45 32 100 63 31 11 52 5 46 92 15 63 65 68 5 57 88 10 85 58 52 52 79 25 52 72 27 70 67 99 74 46 101 65 32 99 84 74 85 59 27 85 82 11 74 28 23 85 41 21 30 55 28 60 99 6 96 58 19 82 18 38 48 3 77 22 67 86 54 65 21 8 46 84 68 88 68 87 85 55 4 43 64 5 101 18 84 26 10 87 13 49 61 71 44 72 100 57 45 60 96 99 48 77 48 69 98 2 28 8 36 52 37 63 0 20 20 18 74 83 86 89 40 57 2 7 22 42 95 97 5 70 2 5 59 65 8 84 32 87 100 24 67 24 47 67 9 20 101 6 58 42 13 70 61 96 87 73 79 49 21 9 20 74 24 6 57 46 100 81 5 68 50 69 43 35 51 45 26 30 57 65 91 2 35 59 32 73 2 42 78 57 39 66 
54 26 14 26 6 17 32 36 87 26 64 63 82 24 36 63 62 69 78 64 61 13 15 57 65 56 29 65 15 101 101 17 63 97 47 50 62 41 29 52 80 36 72 84 18 48 91 39 52 85 90 61 57 51 54 94 95 34 38 15 3 97 94 44 19 55 69 61 42 11 82 95 21 90 72 15 66 51 35 94 79 14 63 64 30 10 67 39 88 101 95 43 49 63 50 44 65 92 71 80 69 7 88 3 61 64 2 45 11 44 77 60 46 52 39 28 100 68 99 52 62 15 0 41 37 89 82 33 10 8 93 94 19 80 59 94 70 58 97 64 51 36 20 5 30 95 80 89 63 6 29 8 42 19 97 22 19 40 78 83 2 48 51 75 77 43 26 34 2 20 72 72 76 58 89 65 43 36 76 63 100 35 74 57 79 37 31 5 8 51 49 26 21 90 41 44 101 48 46 20 86 
67 89 51 46 84 3 96 12 86 53 39 66 72 33 86 67 101 92 10 7 55 64 94 66 28 20 24 14 66 26 100 50 69 63 88 31 12 27 86 39 4 33 81 49 29 59 66 52 35 23 62 32 48 46 70 26 77 18 76 69 94 43 74 93 84 94 80 97 38 24 38 70 52 63 88 6 37 56 3 95 63 82 17 35 37 3 92 25 61 72 99 64 72 64 30 97 19 85 5 11 27 23 50 78 46 86 52 7 77 79 71 48 50 88 77 33 91 25 90 39 12 38 93 0 79 41 12 4 26 94 35 9 39 92 76 38 36 24 66 79 92 16 11 54 51 89 92 97 50 9 54 24 71 80 43 23 32 28 20 11 34 20 29 92 2 30 41 36 55 68 57 83 32 68 48 26 38 65 46 71 5 2 22 91 40 39 69 63 26 90 81 30 9 63 63 67 79 13 74 86 28 
81 89 49 79 23 24 101 39 20 74 36 89 29 91 85 45 61 81 99 67 42 81 100 5 79 62 82 51 10 45 81 78 29 59 12 9 16 20 60 18 89 72 23 18 29 69 42 81 39 81 34 41 94 38 74 49 16 17 90 73 101 83 89 33 55 67 32 27 88 64 50 7 66 89 40 55 28 28 70 32 93 85 93 32 66 54 12 45 70 28 70 62 53 88 94 17 91 95 21 77 90 95 90 19 46 52 91 41 74 12 65 34 96 60 74 97 43 3 34 33 97 8 74 98 0 20 87 22 9 9 60 59 62 71 91 20 5 34 5 67 68 93 62 39 74 42 75 56 96 90 40 21 29 20 78 8 82 98 93 93 61 49 80 36 78 59 74 52 76 90 17 35 82 31 14 32 85 96 79 93 94 63 101 97 10 29 15 77 19 56 88 68 19 66 53 61 11 82 83 82 17 
100 51 3 83 29 53 4 67 65 95 99 89 34 86 82 68 86 100 21 89 77 32 97 27 80 32 58 20 66 9 70 37 93 8 23 15 49 82 74 22 14 2 63 36 47 91 19 71 76 97 51 65 72 61 19 25 92 88 54 34 61 49 25 4 28 7 4 19 61 51 68 16 74 20 80 36 78 40 27 23 98 26 93 42 86 58 6 89 29 81 62 32 24 24 37 6 14 76 74 47 22 6 93 27 57 25 96 24 55 81 20 73 100 68 96 49 20 44 14 23 68 56 41 16 95 0 52 99 58 3 77 38 25 36 70 85 32 34 48 8 77 73 34 83 19 46 15 21 92 75 15 27 4 43 28 66 10 57 41 64 89 89 96 32 16 85 69 24 34 37 43 33 2 49 95 54 6 61 52 39 55 27 34 77 57 60 63 59 13 97 3 47 49 89 28 91 12 52 48 91 63 
49 87 67 72 89 20 10 101 59 99 59 25 75 41 17 24 55 33 50 20 26 97 57 81 87 36 8 17 71 29 29 80 27 93 73 76 96 70 40 21 98 26 32 74 28 34 59 28 42 60 76 7 57 68 42 78 44 46 82 79 32 6 60 45 73 12 20 83 100 96 94 74 101 11 58 98 86 12 16 29 3 101 77 70 94 37 75 54 63 59 62 73 60 26 63 85 78 13 3 15 11 66 93 35 37 94 74 72 61 27 74 44 9 51 36 60 84 69 86 65 12 46 31 9 10 94 0 68 98 52 67 53 94 88 50 64 76 49 40 50 25 100 6 97 65 12 26 67 53 38 77 46 39 69 95 54 4 64 76 62 54 97 32 77 57 94 79 25 96 34 79 51 25 89 69 15 29 85 86 53 7 58 46 49 53 45 54 51 36 46 83 40 41 23 80 74 87 33 94 7 61 
57 4 82 14 44 101 26 51 73 64 79 67 36 95 7 37 5 9 46 31 58 82 14 47 78 98 50 22 23 85 30 69 91 78 52 48 11 43 11 35 29 74 74 77 84 94 47 95 22 55 5 101 82 65 79 16 72 16 52 16 66 22 4 62 32 98 74 15 52 68 73 23 9 5 44 32 23 85 57 76 48 5 41 29 77 12 31 101 15 54 95 78 9 7 52 95 48 47 98 14 90 78 36 101 48 87 90 37 43 82 90 10 14 27 86 29 83 71 94 45 95 81 101 67 88 46 99 0 6 94 101 22 54 63 25 72 59 80 4 92 94 63 45 59 42 100 68 95 40 70 70 92 14 73 80 57 43 58 95 79 11 58 91 63 54 77 19 17 78 64 29 45 35 67 79 47 13 68 39 28 5 93 96 47 42 69 94 2 39 66 4 92 83 40 72 17 12 74 51 50 28 
17 39 28 18 73 27 64 66 88 47 40 21 56 86 8 92 94 49 83 50 24 61 43 45 11 32 12 66 12 12 33 70 46 89 64 87 47 30 16 27 72 68 54 31 27 59 38 63 87 74 44 86 75 70 69 94 12 26 87 70 73 50 74 76 49 38 47 2 48 63 34 36 35 89 63 21 58 76 66 40 68 29 17 6 91 99 28 49 62 48 15 91 92 50 75 93 66 36 6 79 72 46 19 55 98 84 47 74 14 100 34 38 83 90 37 14 47 73 63 63 86 88 56 33 48 31 38 34 0 41 88 51 6 52 58 58 20 43 90 15 45 51 17 39 25 81 29 26 81 72 15 16 44 32 14 65 87 86 50 99 81 38 12 5 56 16 95 73 46 8 60 34 36 70 83 53 45 21 13 94 28 63 90 84 71 94 80 77 28 82 87 23 82 100 5 97 89 71 34 94 47 
9 4 81 27 96 32 60 36 20 9 47 4 94 94 74 47 43 80 83 71 20 90 59 25 93 60 59 57 88 72 39 60 39 71 38 55 62 37 54 45 40 20 11 97 74 83 3 50 19 100 70 27 83 62 47 11 86 29 27 80 27 16 92 24 54 77 71 86 63 41 60 17 3 59 88 19 66 75 22 89 30 29 9 66 3 39 94 80 83 16 29 62 97 10 43 64 42 94 19 65 72 65 81 23 23 62 37 74 2 84 36 42 88 62 3 63 33 38 21 19 27 80 58 59 21 14 37 36 71 0 34 53 60 83 95 65 69 41 14 62 83 73 101 57 49 93 25 70 4 66 39 49 28 30 8 95 24 97 45 99 29 52 81 60 79 45 27 99 74 60 87 67 88 58 72 65 69 48 36 11 60 51 61 85 97 18 77 14 77 10 45 5 52 89 90 11 70 74 45 70 100 
82 25 81 10 44 54 47 64 16 65 66 30 21 51 96 69 48 60 84 36 85 6 27 75 81 55 71 88 55 24 86 16 60 34 52 20 14 55 74 53 20 99 99 13 13 33 93 22 12 85 5 22 31 44 41 72 55 91 58 73 95 9 54 85 58 32 32 99 48 27 47 90 90 49 74 14 37 50 45 46 97 5 37 78 67 34 2 89 17 86 38 30 42 79 22 93 20 30 85 42 43 73 5 37 72 65 51 36 52 99 31 42 76 22 57 61 41 41 70 48 89 20 25 75 64 95 35 63 66 80 0 37 9 37 89 67 31 87 46 20 55 95 52 94 13 70 79 34 17 100 42 83 24 65 93 38 78 49 17 35 43 34 23 25 20 9 27 21 55 33 95 53 64 60 15 98 8 36 52 13 44 77 70 43 14 17 21 6 6 49 95 56 84 100 23 9 4 15 65 33 44 
85 38 55 94 3 77 18 100 87 16 95 9 65 33 76 62 93 52 60 19 94 50 27 41 23 100 65 11 63 70 16 53 13 75 55 81 23 74 18 7 78 92 63 52 27 12 94 2 16 64 86 62 61 85 41 74 54 71 6 91 95 96 66 16 31 75 40 62 54 81 50 39 22 34 46 82 13 62 97 84 82 68 12 73 17 97 56 46 48 26 24 99 21 47 18 75 98 48 71 36 65 94 74 80 48 63 83 49 20 28 49 65 87 68 44 19 75 49 53 6 11 2 6 40 25 24 86 54 70 47 55 0 79 18 41 64 5 96 58 20 47 57 101 88 99 39 33 88 51 2 12 46 7 40 32 17 101 7 41 19 19 69 68 55 81 77 49 89 15 31 48 48 68 78 19 59 50 87 52 101 20 7 37 2 66 78 22 62 43 19 26 72 14 16 83 29 47 54 64 57 72 
18 4 7 60 51 57 80 101 63 91 5 87 81 48 62 77 30 85 55 99 89 63 78 81 49 51 16 64 66 67 33 87 79 87 76 58 38 37 72 94 31 74 20 40 64 73 73 101 82 9 33 51 84 46 37 2 17 81 4 69 100 66 40 80 28 68 75 52 22 81 47 31 99 23 2 63 15 3 20 25 60 8 58 64 41 32 85 12 34 44 98 86 73 34 17 12 71 32 52 63 101 82 84 15 35 73 100 63 14 100 31 60 14 69 49 21 27 93 73 23 45 48 85 19 44 53 51 73 82 42 32 70 0 52 61 94 95 65 37 76 74 6 10 5 22 21 19 68 99 98 95 59 27 54 13 51 74 44 59 13 27 74 58 58 73 27 40 9 95 89 93 84 63 79 20 57 87 94 6 46 68 89 9 57 91 65 10 2 10 6 5 67 92 57 42 11 19 27 18 34 47 
